time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-08-28 21:50:30.900 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1, ,3, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,197129512,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:51:30.902 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1, ,2, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,197129512,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:52:30.904 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,38, ,38, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,197129512,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:53:30.906 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,197129512,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:54:30.907 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:55:30.909 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,34, ,34, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:56:30.911 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:57:30.913 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1, ,2, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:58:30.915 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 21:59:30.917 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,49, ,49, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:00:30.919 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,199009704,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:01:30.921 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,33, ,48, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,200753328,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:02:30.923 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,22, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:03:30.925 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:04:30.927 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,3, ,4, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:05:30.929 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,64, ,65, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:06:30.931 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,18, ,18, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:07:30.933 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1, ,3, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:08:30.936 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,207590304,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:09:30.938 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,28, ,34, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,209436208,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-28 22:10:30.940 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,209436208,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:02:06.593 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1405, ,1455, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,209436208,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:03:06.594 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,126, ,126, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:04:06.595 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,36, ,72, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:05:06.596 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,33, ,63, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:06:06.596 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,45, ,63, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:07:06.598 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,23, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:08:06.599 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,43, ,45, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,211145576, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:09:06.600 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,46, ,70, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,213025744, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:10:06.602 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,25, ,31, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,214803304, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:11:06.604 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , , , , , , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,214803304,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:12:06.606 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,1, ,1, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,214803304,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:13:06.607 UTC, ,125,3175701,1904,29176,672, ,6, ,12, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,43, ,82, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,214803304,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-08-29 07:13:28.593 UTC, ,125,3175029,1904,29176, , ,6, ,7, , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,8599,4, ,7091, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1566988855844, , , , ,3145728, , , , ,57,3,128,3, ,3, , ,3,4, , , , ,1, , , , , , , , ,314,3, , , , , , , , ,227621168,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , ,4, , , , , , , , 
2019-08-31 17:05:21.246 UTC, ,125,3162253,1520,16400, , ,3,1,36,3,0.08, , , , , , , ,3,3, ,2,1,2,1,4, ,38,13, , , , , , , , , , , , , ,10973,5, ,9294, , , , , ,23,23, , , , , ,2,114, , , , , , , , , , , , , , , , , , , , , , , , ,1567271120760, , , , ,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,119645,35, , , , , , , , ,1,5,35299136,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-31 17:05:21.347 UTC, ,125,3165501,1520,19648, , ,4,1,8,1,0.13, , , , , , , ,4,4, , ,1,2,2,5, ,2,1, , , , , , , , , , , , , ,10973,5, ,9294, , , , , ,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1567271120760, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,8238,5, , , , , , , , , , ,40656104,3, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4, , , , , , , , 
2019-08-31 17:05:21.395 UTC, ,125,3162253,1520,16400, , ,3,1,36,3,0.08, , , , , , , ,3,3, ,2,1,2,1,4, ,38,13, , , , , , , , , , , , , ,10973,5, ,9294, , , , , ,23,23, , , , , ,2,114, , , , , , , , , , , , , , , , , , , , , , , , ,1567271121370, , , , ,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,119645,35, , , , , , , , ,1,5,53165640,3, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-31 17:05:21.939 UTC, ,125,3175269,1904,29416, , ,6,1,19,3,0.16, , , , , , , ,6,6, , ,1,2,4,6, ,12,9, , , , , , , , , , , , , ,10973,5, ,9294, , , , , ,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1567271121370, , , , ,3145728, , , ,16,56,4,189,4,3,4, , ,3,4, , , ,16,1, , , , , , ,20805,19,514,4, , , , , , , , ,73595280,3, , , , , , ,22, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , ,4, , , , , , , 
2019-09-05 12:04:01.781 UTC, ,125,3162277,1520,16424, , ,3, ,32,3,0.09, , , , , , , ,3,3, ,2, ,2,1,4, ,36,14, , , , , , , , , , , , , ,13099,6, ,11674, , , , , ,20,20, , , , , ,2,132, , , , , , , , , , , , , , , , , , , , , , , , ,1567685041171, , , , ,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,117693,35, , , , , , , , ,1,24,36186256,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-09-05 12:04:01.921 UTC, ,125,3165421,1520,19568, , ,4, ,8,1,0.13, , , , , , , ,4,4, , , ,2,2,5, ,2,1, , , , , , , , , , , , , ,13099,6, ,11674, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1567685041171, , , , ,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6190,4, , , , , , , , , , ,41488528,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4, , , , , , , , 
2019-09-05 12:04:01.976 UTC, ,125,3162277,1520,16424, , ,3, ,32,3,0.09, , , , , , , ,3,3, ,2, ,2,1,4, ,36,14, , , , , , , , , , , , , ,13099,6, ,11674, , , , , ,20,20, , , , , ,2,132, , , , , , , , , , , , , , , , , , , , , , , , ,1567685041956, , , , ,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,117693,35, , , , , , , , ,1,24,53900976,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-09-05 12:04:02.641 UTC, ,125,3175301,1904,29448, , ,6,2,19,3,0.16, , , , , , , ,6,6, , ,2,2,4,6, ,12,9, , , , , , , , , , , , , ,13099,6, ,11674, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1567685041956, , , , ,3145728, , , ,17,44,4,140,4,3,4, , ,3,4, , , ,17,1, , , , , , ,22853,20,518,4, , , , , , , , ,74131960,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , ,2,2, , , , , , , 
2019-09-05 12:16:45.994 UTC, ,125,3162301,1520,16448, , ,3,1,32,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,15, , , , , , , , , , , , , ,15672,7, ,13804, , , , , ,18,18, , , , , ,2,152, , , , , , , , , , , , , , , , , , , , , , , , ,1567685805579, , , , ,3145728, , , ,24,0, , , ,2, , , ,3, , , , ,24, ,2048,1, , , , ,119844,37, , , , , , , , ,1,18,36126024,2, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
